timestamp,location_id,traffic_volume,avg_vehicle_speed,vehicle_count_cars,vehicle_count_trucks,vehicle_count_bikes,weather_condition,temperature,humidity,accident_reported,signal_status,hour,day_of_week,month,is_weekend,is_peak_hour,time_of_day,location_name,road_type,zone,road_capacity,free_flow_speed,total_vehicle_count,volume_capacity_ratio,speed_ratio,volume_score,speed_score,accident_score,weather_score,peak_hour_score,signal_score,congestion_score
2024-01-01 01:48:00,3,676,22.67382940692075,88,32,13,Sunny,10.606006475559742,72.4257645696667,0,Red,1,0,1,0,0,night,Swami Vivekananda Airport,Highway,Airport,1800,70,133,0.37555555555555553,0.32391184867029643,10,35,0,0,0,5,50
2024-01-01 01:49:00,3,153,44.93853120115434,679,22,18,Cloudy,25.625486354202604,83.73499139947089,0,Red,1,0,1,0,0,night,Swami Vivekananda Airport,Highway,Airport,1800,70,719,0.085,0.6419790171593477,5,16,0,1,0,5,27
2024-01-01 01:50:00,1,679,38.11500200465011,467,96,42,Windy,16.314213978442176,44.18842304197839,0,Yellow,1,0,1,0,0,night,Raipur Railway Station,Commercial,Transit,1200,45,605,0.5658333333333333,0.8470000445477802,20,8,0,2,0,2,32
2024-01-01 01:51:00,3,566,65.66529836143253,547,17,14,Foggy,26.72384275170686,50.72521201060792,0,Green,1,0,1,0,0,night,Swami Vivekananda Airport,Highway,Airport,1800,70,578,0.31444444444444447,0.9380756908776077,10,0,0,5,0,0,15
2024-01-01 01:52:00,5,921,41.25606589046279,838,29,5,Cloudy,28.675212489923982,75.17580396029169,0,Red,1,0,1,0,0,night,Jaistambh Chowk,CBD,Business District,700,35,872,1.3157142857142856,1.1787447397275084,40,0,0,1,0,5,46
2024-01-01 01:53:00,3,297,76.94427177889064,636,25,8,Windy,32.89819365259453,55.47367429239343,0,Green,1,0,1,0,0,night,Swami Vivekananda Airport,Highway,Airport,1800,70,669,0.165,1.0992038825555805,5,0,0,2,0,0,7
2024-01-01 01:54:00,1,413,77.73861217926705,184,15,36,Windy,33.95306988699032,80.23964602947107,0,Yellow,1,0,1,0,0,night,Raipur Railway Station,Commercial,Transit,1200,45,235,0.3441666666666667,1.7275247150948234,10,0,0,2,0,2,14
2024-01-01 01:55:00,5,370,57.254515413062485,507,76,19,Sunny,10.263151157742536,82.6583322952665,0,Green,1,0,1,0,0,night,Jaistambh Chowk,CBD,Business District,700,35,602,0.5285714285714286,1.635843297516071,20,0,0,0,0,0,20
2024-01-01 01:56:00,2,682,75.71961722089297,732,38,33,Rainy,34.75935523386593,47.983769083255496,0,Yellow,1,0,1,0,0,night,AIIMS Raipur,Arterial,Hospital,1000,50,803,0.682,1.5143923444178595,20,0,0,4,0,2,26
2024-01-01 01:57:00,3,335,65.65126067086973,728,32,37,Cloudy,27.075457962354022,79.40704849137441,0,Red,1,0,1,0,0,night,Swami Vivekananda Airport,Highway,Airport,1800,70,797,0.18611111111111112,0.9378751524409962,5,0,0,1,0,5,11
2024-01-01 01:58:00,1,198,52.81157845850757,445,25,25,Cloudy,26.08810400935473,39.255856263909,0,Yellow,1,0,1,0,0,night,Raipur Railway Station,Commercial,Transit,1200,45,495,0.165,1.1735906324112793,5,0,0,1,0,2,8
2024-01-01 01:59:00,2,133,30.818476125366686,716,47,17,Cloudy,10.380327379883886,50.05180269221094,0,Green,1,0,1,0,0,night,AIIMS Raipur,Arterial,Hospital,1000,50,780,0.133,0.6163695225073337,5,16,0,1,0,0,22
2024-01-01 02:00:00,2,455,47.5158766108304,853,64,27,Windy,31.53083529716844,61.07789706728334,1,Green,2,0,1,0,0,night,AIIMS Raipur,Arterial,Hospital,1000,50,944,0.455,0.950317532216608,10,0,10,2,0,0,22
2024-01-01 02:01:00,4,505,53.652467801757055,284,37,8,Sunny,13.63728618119566,43.58662572623353,0,Green,2,0,1,0,0,night,Magneto Mall,Urban,Commercial,900,40,329,0.5611111111111111,1.3413116950439263,20,0,0,0,0,0,20
2024-01-01 02:02:00,5,792,71.83769484410061,894,1,31,Windy,30.933253848326025,64.75606977451196,0,Red,2,0,1,0,0,night,Jaistambh Chowk,CBD,Business District,700,35,926,1.1314285714285715,2.052505566974303,40,0,0,2,0,5,47
2024-01-01 02:03:00,3,849,48.88000259213989,631,5,5,Windy,10.3890636564679,64.72170472305879,0,Green,2,0,1,0,0,night,Swami Vivekananda Airport,Highway,Airport,1800,70,641,0.4716666666666667,0.6982857513162841,10,16,0,2,0,0,28
2024-01-01 02:04:00,1,210,73.8604803606774,361,45,13,Foggy,26.149106562479037,42.41417369105434,0,Green,2,0,1,0,0,night,Raipur Railway Station,Commercial,Transit,1200,45,419,0.175,1.6413440080150534,5,0,0,5,0,0,10
2024-01-01 02:05:00,4,833,60.460938741408135,851,49,27,Sunny,20.87003834424569,77.7384806931274,0,Green,2,0,1,0,0,night,Magneto Mall,Urban,Commercial,900,40,927,0.9255555555555556,1.5115234685352035,40,0,0,0,0,0,40
2024-01-01 02:06:00,5,509,28.21994378322028,745,37,23,Cloudy,15.019168226483378,67.89866936468981,0,Yellow,2,0,1,0,0,night,Jaistambh Chowk,CBD,Business District,700,35,805,0.7271428571428571,0.806284108092008,30,8,0,1,0,2,41
2024-01-01 02:07:00,4,599,79.69888215950559,297,87,12,Rainy,12.689034794260852,49.06563040949726,0,Green,2,0,1,0,0,night,Magneto Mall,Urban,Commercial,900,40,396,0.6655555555555556,1.9924720539876397,20,0,0,4,0,0,24
2024-01-01 02:08:00,5,549,51.633959645234754,693,17,42,Cloudy,21.00319241365816,43.93108700821752,0,Yellow,2,0,1,0,0,night,Jaistambh Chowk,CBD,Business District,700,35,752,0.7842857142857143,1.4752559898638502,30,0,0,1,0,2,33
2024-01-01 02:09:00,5,787,43.51149778454473,458,26,11,Windy,13.08264513303562,82.72500833006961,0,Green,2,0,1,0,0,night,Jaistambh Chowk,CBD,Business District,700,35,495,1.1242857142857143,1.2431856509869923,40,0,0,2,0,0,42
2024-01-01 02:10:00,3,558,59.54682586817159,176,40,18,Sunny,22.161165292276188,80.14453471347916,0,Yellow,2,0,1,0,0,night,Swami Vivekananda Airport,Highway,Airport,1800,70,234,0.31,0.8506689409738798,10,8,0,0,0,2,20
2024-01-01 02:11:00,5,703,26.533598838862343,441,71,20,Sunny,25.630426466321307,43.78564049133158,0,Yellow,2,0,1,0,0,night,Jaistambh Chowk,CBD,Business District,700,35,532,1.0042857142857142,0.7581028239674955,40,8,0,0,0,2,50
2024-01-01 02:12:00,4,853,58.19231880520126,270,91,26,Sunny,30.684604840183955,32.136313590990525,0,Red,2,0,1,0,0,night,Magneto Mall,Urban,Commercial,900,40,387,0.9477777777777778,1.4548079701300316,40,0,0,0,0,5,45
2024-01-01 02:13:00,5,530,49.89416002995638,897,73,18,Foggy,26.966235929571667,78.27195574458743,0,Red,2,0,1,0,0,night,Jaistambh Chowk,CBD,Business District,700,35,988,0.7571428571428571,1.4255474294273252,30,0,0,5,0,5,40
2024-01-01 02:14:00,3,712,44.400444199914986,628,16,23,Cloudy,11.62999416765376,66.93051331590259,0,Yellow,2,0,1,0,0,night,Swami Vivekananda Airport,Highway,Airport,1800,70,667,0.39555555555555555,0.6342920599987855,10,16,0,1,0,2,29
2024-01-01 02:15:00,3,163,77.18120127073395,549,61,25,Foggy,17.68581331369593,36.05292168320758,0,Yellow,2,0,1,0,0,night,Swami Vivekananda Airport,Highway,Airport,1800,70,635,0.09055555555555556,1.1025885895819136,5,0,0,5,0,2,12
2024-01-01 02:16:00,4,798,51.3523830039232,346,28,44,Rainy,17.19946519831251,65.24149237313371,0,Red,2,0,1,0,0,night,Magneto Mall,Urban,Commercial,900,40,418,0.8866666666666667,1.28380957509808,30,0,0,4,0,5,39
2024-01-01 02:17:00,2,627,33.147048768196306,116,57,27,Windy,32.875810586777106,57.13096112170166,0,Yellow,2,0,1,0,0,night,AIIMS Raipur,Arterial,Hospital,1000,50,200,0.627,0.6629409753639262,20,16,0,2,0,2,40
2024-01-01 02:18:00,2,410,47.53780876263792,532,69,45,Foggy,31.694551109819088,76.47301964842148,0,Red,2,0,1,0,0,night,AIIMS Raipur,Arterial,Hospital,1000,50,646,0.41,0.9507561752527585,10,0,0,5,0,5,20
2024-01-01 02:19:00,5,390,75.16324427436035,235,77,17,Foggy,19.253697958760423,42.54509052952381,0,Red,2,0,1,0,0,night,Jaistambh Chowk,CBD,Business District,700,35,329,0.5571428571428572,2.1475212649817244,20,0,0,5,0,5,30
2024-01-01 02:20:00,1,819,30.56572827983568,151,21,43,Windy,11.778881397064527,57.18940465830159,0,Green,2,0,1,0,0,night,Raipur Railway Station,Commercial,Transit,1200,45,215,0.6825,0.6792384062185707,20,16,0,2,0,0,38
2024-01-01 02:21:00,5,810,32.83742232129421,279,5,35,Sunny,32.35268294511833,39.374646855115,0,Green,2,0,1,0,0,night,Jaistambh Chowk,CBD,Business District,700,35,319,1.1571428571428573,0.9382120663226918,40,0,0,0,0,0,40
2024-01-01 02:22:00,4,498,20.781774065425022,144,25,41,Windy,32.20474882410468,87.4516336686508,0,Red,2,0,1,0,0,night,Magneto Mall,Urban,Commercial,900,40,210,0.5533333333333333,0.5195443516356255,20,26,0,2,0,5,53
2024-01-01 02:23:00,4,892,20.851402963746036,101,38,28,Cloudy,31.368653300768127,76.72428941550984,1,Red,2,0,1,0,0,night,Magneto Mall,Urban,Commercial,900,40,167,0.9911111111111112,0.5212850740936509,40,26,10,1,0,5,82
2024-01-01 02:24:00,4,884,69.76349761751075,302,11,16,Windy,31.12704094338754,74.20334559008379,0,Yellow,2,0,1,0,0,night,Magneto Mall,Urban,Commercial,900,40,329,0.9822222222222222,1.7440874404377689,40,0,0,2,0,2,44
2024-01-01 02:25:00,4,229,63.92735641057735,702,98,3,Sunny,22.006350027153868,71.41239990124811,0,Red,2,0,1,0,0,night,Magneto Mall,Urban,Commercial,900,40,803,0.2544444444444444,1.5981839102644337,5,0,0,0,0,5,10
2024-01-01 02:26:00,4,751,41.3024633871175,78,13,43,Windy,14.435791306239956,55.4001865479829,0,Red,2,0,1,0,0,night,Magneto Mall,Urban,Commercial,900,40,134,0.8344444444444444,1.0325615846779375,30,0,0,2,0,5,37
2024-01-01 02:27:00,3,456,61.89866943365436,563,21,44,Foggy,21.93720126156069,85.39694494218868,0,Green,2,0,1,0,0,night,Swami Vivekananda Airport,Highway,Airport,1800,70,628,0.25333333333333335,0.8842667061950623,5,8,0,5,0,0,18
2024-01-01 02:28:00,2,715,43.71235557859821,180,50,28,Rainy,22.36494426673662,34.37502071562032,0,Red,2,0,1,0,0,night,AIIMS Raipur,Arterial,Hospital,1000,50,258,0.715,0.8742471115719642,30,8,0,4,0,5,47
2024-01-01 02:29:00,4,245,77.17380775986965,303,22,3,Foggy,22.24829383112152,78.19554430073711,0,Yellow,2,0,1,0,0,night,Magneto Mall,Urban,Commercial,900,40,328,0.2722222222222222,1.9293451939967412,5,0,0,5,0,2,12
2024-01-01 02:30:00,1,515,78.02316088556209,125,47,9,Rainy,23.469314652877905,42.91396392634396,0,Red,2,0,1,0,0,night,Raipur Railway Station,Commercial,Transit,1200,45,181,0.42916666666666664,1.7338480196791577,10,0,0,4,0,5,19
2024-01-01 02:31:00,1,360,43.56762654856061,124,70,24,Windy,16.441425574778876,49.441677338030885,0,Green,2,0,1,0,0,night,Raipur Railway Station,Commercial,Transit,1200,45,218,0.3,0.9681694788569024,5,0,0,2,0,0,7
2024-01-01 02:32:00,1,311,71.25331438045208,458,49,30,Cloudy,19.156029528340376,61.1657837380385,0,Green,2,0,1,0,0,night,Raipur Railway Station,Commercial,Transit,1200,45,537,0.25916666666666666,1.5834069862322684,5,0,0,1,0,0,6
2024-01-01 02:33:00,1,468,66.38534250184797,247,88,2,Windy,20.854664799086738,76.95930066333477,0,Green,2,0,1,0,0,night,Raipur Railway Station,Commercial,Transit,1200,45,337,0.39,1.4752298333743994,10,0,0,2,0,0,12
2024-01-01 02:34:00,3,455,38.59999623030736,719,12,46,Sunny,13.278030237912496,80.3120944592242,0,Green,2,0,1,0,0,night,Swami Vivekananda Airport,Highway,Airport,1800,70,777,0.25277777777777777,0.5514285175758195,5,26,0,0,0,0,31
2024-01-01 02:35:00,1,988,33.92238973406636,601,84,1,Windy,21.384103364037514,65.0239350096075,0,Red,2,0,1,0,0,night,Raipur Railway Station,Commercial,Transit,1200,45,686,0.8233333333333334,0.7538308829792524,30,8,0,2,0,5,45
2024-01-01 02:36:00,4,192,47.49407902357003,337,9,24,Rainy,30.261740426739824,54.18212933608111,0,Yellow,2,0,1,0,0,night,Magneto Mall,Urban,Commercial,900,40,370,0.21333333333333335,1.1873519755892508,5,0,0,4,0,2,11
2024-01-01 02:37:00,5,391,66.88093043686438,483,54,48,Foggy,30.701488568321903,86.7901452841926,0,Yellow,2,0,1,0,0,night,Jaistambh Chowk,CBD,Business District,700,35,585,0.5585714285714286,1.9108837267675536,20,0,0,5,0,2,27
2024-01-01 02:38:00,1,365,77.61006708372472,821,8,5,Cloudy,20.28909429752576,44.7912777503621,0,Yellow,2,0,1,0,0,night,Raipur Railway Station,Commercial,Transit,1200,45,834,0.30416666666666664,1.7246681574161047,10,0,0,1,0,2,13
2024-01-01 02:39:00,3,150,65.81474413199436,618,78,25,Windy,22.97020780210884,78.18567455283812,0,Red,2,0,1,0,0,night,Swami Vivekananda Airport,Highway,Airport,1800,70,721,0.08333333333333333,0.9402106304570623,5,0,0,2,0,5,12
2024-01-01 02:40:00,3,293,71.3124191011022,893,51,7,Windy,10.841258303376415,66.72297728688919,0,Red,2,0,1,0,0,night,Swami Vivekananda Airport,Highway,Airport,1800,70,951,0.16277777777777777,1.0187488443014598,5,0,0,2,0,5,12
2024-01-01 02:41:00,1,539,56.18385837023099,491,1,34,Foggy,26.86081391171492,52.61370101311283,0,Red,2,0,1,0,0,night,Raipur Railway Station,Commercial,Transit,1200,45,526,0.44916666666666666,1.2485301860051332,10,0,0,5,0,5,20
2024-01-01 02:42:00,5,61,70.12446985052756,75,24,26,Cloudy,20.115147073671576,30.08207906181221,0,Yellow,2,0,1,0,0,night,Jaistambh Chowk,CBD,Business District,700,35,125,0.08714285714285715,2.0035562814436445,5,0,0,1,0,2,8
2024-01-01 02:43:00,1,288,67.06525148020506,644,12,24,Windy,21.13694207708365,56.79595808091761,0,Red,2,0,1,0,0,night,Raipur Railway Station,Commercial,Transit,1200,45,680,0.24,1.4903389217823348,5,0,0,2,0,5,12
2024-01-01 02:44:00,3,610,42.61913251557681,32,97,17,Windy,31.84181817949412,46.60319985253796,0,Red,2,0,1,0,0,night,Swami Vivekananda Airport,Highway,Airport,1800,70,146,0.3388888888888889,0.6088447502225258,10,16,0,2,0,5,33
2024-01-01 02:45:00,2,91,53.119418127243264,459,50,0,Rainy,21.54586086401521,36.26079679953364,0,Green,2,0,1,0,0,night,AIIMS Raipur,Arterial,Hospital,1000,50,509,0.091,1.0623883625448654,5,0,0,4,0,0,9
2024-01-01 02:46:00,4,727,68.28518731938169,37,57,47,Rainy,10.52980615569632,34.50951392028509,0,Green,2,0,1,0,0,night,Magneto Mall,Urban,Commercial,900,40,141,0.8077777777777778,1.7071296829845424,30,0,0,4,0,0,34
2024-01-01 02:47:00,3,643,22.763404051397384,713,33,38,Sunny,15.68727227172656,50.85349963869612,0,Yellow,2,0,1,0,0,night,Swami Vivekananda Airport,Highway,Airport,1800,70,784,0.3572222222222222,0.3251914864485341,10,35,0,0,0,2,47
2024-01-01 02:48:00,1,478,68.48475694134979,132,34,2,Foggy,21.89051535770648,66.88544332443891,0,Green,2,0,1,0,0,night,Raipur Railway Station,Commercial,Transit,1200,45,168,0.3983333333333333,1.521883487585551,10,0,0,5,0,0,15
2024-01-01 02:49:00,4,852,30.673287442941408,248,2,3,Cloudy,20.609907318713397,80.25115892188643,1,Green,2,0,1,0,0,night,Magneto Mall,Urban,Commercial,900,40,253,0.9466666666666667,0.7668321860735352,40,8,10,1,0,0,59
2024-01-01 02:50:00,1,207,50.88101702728633,190,58,40,Windy,31.509253432012017,41.01379469683961,0,Green,2,0,1,0,0,night,Raipur Railway Station,Commercial,Transit,1200,45,288,0.1725,1.1306892672730295,5,0,0,2,0,0,7
2024-01-01 02:51:00,1,265,68.49652637335626,314,69,36,Windy,23.553437732654167,55.478638278542974,0,Red,2,0,1,0,0,night,Raipur Railway Station,Commercial,Transit,1200,45,419,0.22083333333333333,1.522145030519028,5,0,0,2,0,5,12
2024-01-01 02:52:00,2,719,35.22926468940169,208,47,14,Sunny,27.240893547878024,53.51736840852913,0,Green,2,0,1,0,0,night,AIIMS Raipur,Arterial,Hospital,1000,50,269,0.719,0.7045852937880338,30,16,0,0,0,0,46
2024-01-01 02:53:00,4,511,34.74844635836918,445,63,7,Windy,21.733082426086757,60.80364055251094,0,Green,2,0,1,0,0,night,Magneto Mall,Urban,Commercial,900,40,515,0.5677777777777778,0.8687111589592295,20,8,0,2,0,0,30
2024-01-01 02:54:00,4,183,44.16586390773512,98,18,37,Foggy,20.991393351479125,78.57523624857316,0,Green,2,0,1,0,0,night,Magneto Mall,Urban,Commercial,900,40,153,0.20333333333333334,1.104146597693378,5,0,0,5,0,0,10
2024-01-01 02:55:00,2,116,73.67856785465807,677,66,49,Sunny,21.157166711858785,63.21871307995409,1,Red,2,0,1,0,0,night,AIIMS Raipur,Arterial,Hospital,1000,50,792,0.116,1.4735713570931614,5,0,10,0,0,5,20
2024-01-01 02:56:00,3,897,20.026566886232477,201,81,18,Foggy,20.273039242345973,80.79929481013765,0,Yellow,2,0,1,0,0,night,Swami Vivekananda Airport,Highway,Airport,1800,70,300,0.49833333333333335,0.28609381266046396,10,35,0,5,0,2,52
2024-01-01 02:57:00,1,56,74.08298579851609,518,72,46,Sunny,23.464584646355085,61.11310536413866,1,Red,2,0,1,0,0,night,Raipur Railway Station,Commercial,Transit,1200,45,636,0.04666666666666667,1.6462885733003576,5,0,10,0,0,5,20
2024-01-01 02:58:00,5,997,29.228421478496465,817,75,25,Windy,16.26108504384009,66.23084191087628,0,Red,2,0,1,0,0,night,Jaistambh Chowk,CBD,Business District,700,35,917,1.4242857142857144,0.8350977565284704,40,8,0,2,0,5,55
2024-01-01 02:59:00,1,575,79.40518256404891,781,4,38,Sunny,32.27637984604552,56.242994549579386,0,Green,2,0,1,0,0,night,Raipur Railway Station,Commercial,Transit,1200,45,823,0.4791666666666667,1.7645596125344203,10,0,0,0,0,0,10
2024-01-01 03:00:00,1,122,77.29081958230809,885,66,9,Rainy,18.327138702346826,79.38573481773801,0,Yellow,3,0,1,0,0,night,Raipur Railway Station,Commercial,Transit,1200,45,960,0.10166666666666667,1.7175737684957353,5,0,0,4,0,2,11
2024-01-01 03:01:00,3,448,49.680511375477,845,10,37,Cloudy,13.688095854433673,85.42963238187916,0,Green,3,0,1,0,0,night,Swami Vivekananda Airport,Highway,Airport,1800,70,892,0.24888888888888888,0.709721591078243,5,16,0,1,0,0,22
2024-01-01 03:02:00,1,454,50.763214868757686,727,93,13,Windy,12.413761964943628,68.34868428738874,0,Green,3,0,1,0,0,night,Raipur Railway Station,Commercial,Transit,1200,45,833,0.37833333333333335,1.1280714415279485,10,0,0,2,0,0,12
2024-01-01 03:03:00,2,724,48.89296041655126,854,67,48,Cloudy,10.335572878003193,79.24694695037422,0,Yellow,3,0,1,0,0,night,AIIMS Raipur,Arterial,Hospital,1000,50,969,0.724,0.9778592083310252,30,0,0,1,0,2,33
2024-01-01 03:04:00,2,627,58.12661873957136,90,68,40,Windy,20.57140196417153,33.540200039946015,0,Yellow,3,0,1,0,0,night,AIIMS Raipur,Arterial,Hospital,1000,50,198,0.627,1.1625323747914273,20,0,0,2,0,2,24
2024-01-01 03:05:00,4,908,25.443302134095862,267,0,18,Cloudy,14.690274713635617,84.36670508679946,0,Red,3,0,1,0,0,night,Magneto Mall,Urban,Commercial,900,40,285,1.008888888888889,0.6360825533523966,40,16,0,1,0,5,62
2024-01-01 03:06:00,5,179,21.95707690049399,165,90,29,Rainy,10.541197564681198,41.33550401034748,0,Yellow,3,0,1,0,0,night,Jaistambh Chowk,CBD,Business District,700,35,284,0.2557142857142857,0.6273450542998283,5,16,0,4,0,2,27
2024-01-01 03:07:00,1,980,23.46217570495393,637,91,4,Cloudy,23.00048865723809,45.39122563954848,0,Red,3,0,1,0,0,night,Raipur Railway Station,Commercial,Transit,1200,45,732,0.8166666666666667,0.5213816823323095,30,26,0,1,0,5,62
2024-01-01 03:08:00,1,515,46.66192095449087,794,62,30,Sunny,26.99946371626904,33.199804092404776,0,Red,3,0,1,0,0,night,Raipur Railway Station,Commercial,Transit,1200,45,886,0.42916666666666664,1.0369315767664637,10,0,0,0,0,5,15
2024-01-01 03:09:00,3,255,36.532876353169,315,28,6,Cloudy,12.14377627277761,87.92400701844355,0,Green,3,0,1,0,0,night,Swami Vivekananda Airport,Highway,Airport,1800,70,349,0.14166666666666666,0.5218982336167001,5,26,0,1,0,0,32
2024-01-01 03:10:00,2,837,57.32237374225963,601,81,18,Windy,21.52301932299149,81.12065096930257,0,Green,3,0,1,0,0,night,AIIMS Raipur,Arterial,Hospital,1000,50,700,0.837,1.1464474748451925,30,0,0,2,0,0,32
2024-01-01 03:11:00,5,817,79.54653736248673,489,11,30,Foggy,28.590716965018668,84.79107624546504,0,Green,3,0,1,0,0,night,Jaistambh Chowk,CBD,Business District,700,35,530,1.167142857142857,2.2727582103567636,40,0,0,5,0,0,45
2024-01-01 03:12:00,4,315,43.179390384587954,525,76,38,Cloudy,34.64517052521063,80.8329700656009,0,Yellow,3,0,1,0,0,night,Magneto Mall,Urban,Commercial,900,40,639,0.35,1.0794847596146988,10,0,0,1,0,2,13
2024-01-01 03:13:00,2,586,54.4304752462708,212,40,23,Cloudy,26.67975861606402,58.771833163277336,0,Yellow,3,0,1,0,0,night,AIIMS Raipur,Arterial,Hospital,1000,50,275,0.586,1.088609504925416,20,0,0,1,0,2,23
2024-01-01 03:14:00,4,842,44.93623375444013,87,1,33,Cloudy,16.120988770238014,85.44491604544581,0,Red,3,0,1,0,0,night,Magneto Mall,Urban,Commercial,900,40,121,0.9355555555555556,1.1234058438610033,40,0,0,1,0,5,46
2024-01-01 03:15:00,3,302,70.83630006331157,513,36,22,Windy,27.913840994474988,88.1683692256313,0,Red,3,0,1,0,0,night,Swami Vivekananda Airport,Highway,Airport,1800,70,571,0.16777777777777778,1.011947143761594,5,0,0,2,0,5,12
2024-01-01 03:16:00,3,871,74.13418420773428,836,44,47,Cloudy,24.948235670495748,60.15401860736385,0,Red,3,0,1,0,0,night,Swami Vivekananda Airport,Highway,Airport,1800,70,927,0.48388888888888887,1.059059774396204,10,0,0,1,0,5,16
2024-01-01 03:17:00,1,338,72.64133673231561,71,79,44,Windy,15.294982214538694,40.537486879730295,0,Yellow,3,0,1,0,0,night,Raipur Railway Station,Commercial,Transit,1200,45,194,0.2816666666666667,1.6142519273847913,5,0,0,2,0,2,9
2024-01-01 03:18:00,5,213,78.46233432075545,382,47,39,Windy,31.277770646188863,69.51735053778566,1,Red,3,0,1,0,0,night,Jaistambh Chowk,CBD,Business District,700,35,468,0.30428571428571427,2.241780980593013,10,0,10,2,0,5,27
2024-01-01 03:19:00,4,144,21.65115110842492,816,23,5,Foggy,20.685110680690023,88.52629739121423,0,Red,3,0,1,0,0,night,Magneto Mall,Urban,Commercial,900,40,844,0.16,0.5412787777106229,5,26,0,5,0,5,41
2024-01-01 03:20:00,2,831,70.38896972873187,493,98,37,Sunny,34.04944136835314,82.3288115915325,0,Yellow,3,0,1,0,0,night,AIIMS Raipur,Arterial,Hospital,1000,50,628,0.831,1.4077793945746373,30,0,0,0,0,2,32
2024-01-01 03:21:00,3,882,65.10633038234559,865,21,40,Windy,28.07252518619445,81.70891056875445,0,Green,3,0,1,0,0,night,Swami Vivekananda Airport,Highway,Airport,1800,70,926,0.49,0.9300904340335084,10,0,0,2,0,0,12
2024-01-01 03:22:00,1,159,33.721664564021886,540,99,35,Rainy,26.114078865795552,86.02908100843692,0,Yellow,3,0,1,0,0,night,Raipur Railway Station,Commercial,Transit,1200,45,674,0.1325,0.7493703236449308,5,16,0,4,0,2,27
2024-01-01 03:23:00,1,385,77.37920560325165,782,10,26,Cloudy,28.208820936914048,83.63713563315282,0,Red,3,0,1,0,0,night,Raipur Railway Station,Commercial,Transit,1200,45,818,0.32083333333333336,1.719537902294481,10,0,0,1,0,5,16
2024-01-01 03:24:00,4,871,28.89067569379673,450,57,10,Rainy,21.952425470455537,76.57689984109757,0,Green,3,0,1,0,0,night,Magneto Mall,Urban,Commercial,900,40,517,0.9677777777777777,0.7222668923449183,40,16,0,4,0,0,60
